,zinc_id,smiles,can_iso_smiles
1048,ZINC000002570895,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,Cc1ccc(cc1)c2cc(nn2c3ccc(cc3)S(=O)(=O)N)C(F)(F)F
1049,ZINC000000009079,O=C(c1ccccc1Cl)N1CCC(Cc2ccccc2)CC1,c1ccc(cc1)CC2CCN(CC2)C(=O)c3ccccc3Cl
1050,ZINC000003831151,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,CC(C)(c1ccccc1CC[C@H](c2cccc(c2)/C=C/c3ccc4ccc(cc4n3)Cl)SCC5(CC5)CC(=O)O)O
1051,ZINC000058528276,COc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1C(=O)Nc1cc(C(=O)Nc2cccc(C(F)(F)F)c2F)ccc1C,Cc1ccc(cc1NC(=O)c2cnc(nc2OC)Nc3ccc(cc3)N4CCN(CC4)C)C(=O)Nc5cccc(c5F)C(F)(F)F
1052,ZINC000002047275,Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,Cc1ccc(cc1)c2c3c(ncnc3n(n2)C(C)(C)C)N
1053,ZINC000000165878,Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Cl)cc1,CC(C)(C)c1cc(n(n1)C)NC(=O)Nc2ccc(cc2)Cl
1054,ZINC000000608205,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,CCc1c(c2ccccc2o1)C(=O)c3cc(c(c(c3)Br)O)Br
1055,ZINC000013633702,c1ccc(-c2nc(Nc3ccncc3)c3ccccc3n2)cc1,c1ccc(cc1)c2nc3ccccc3c(n2)Nc4ccncc4
1056,ZINC000003976838,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,CN(C)C/C=C/C(=O)Nc1cc2c(cc1O[C@H]3CCOC3)ncnc2Nc4ccc(c(c4)Cl)F
1057,ZINC000014965418,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)c(OC)c1,Cc1cccc(c1OC(=O)N(c2ccc(cc2OC)OC)c3ccnc(n3)Nc4ccc(cc4)N5CCN(CC5)C)C
1058,ZINC000037866152,CCCOc1ccc(Br)cc1-c1cc(-c2ccc(Cl)cc2)[nH]c1-c1ccncc1,CCCOc1ccc(cc1c2cc([nH]c2c3ccncc3)c4ccc(cc4)Cl)Br
1059,ZINC000013284470,O=C(NCc1ccccn1)c1ccc(Oc2ccccc2)cc1,c1ccc(cc1)Oc2ccc(cc2)C(=O)NCc3ccccn3
1060,ZINC000113391423,Cc1cccc(-c2[nH]c(CNc3ccccc3F)nc2-c2ccc3ncnn3c2)n1,Cc1cccc(n1)c2c(nc([nH]2)CNc3ccccc3F)c4ccc5ncnn5c4
1061,ZINC000013528357,Fc1ccc(-c2c(-c3ccncc3)[nH]c3ccccc23)cc1,c1ccc2c(c1)c(c([nH]2)c3ccncc3)c4ccc(cc4)F
1062,ZINC000001406369,O=C(NC1CCCC1)c1cc(C(=O)c2c(Cl)cccc2Cl)c[nH]1,c1cc(c(c(c1)Cl)C(=O)c2cc([nH]c2)C(=O)NC3CCCC3)Cl
1063,ZINC000001031908,CC(=O)Nc1nccc(-c2c(-c3ccccc3)noc2C)n1,Cc1c(c(no1)c2ccccc2)c3ccnc(n3)NC(=O)C
1064,ZINC000001081469,O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,c1cc(c(cc1NC(=O)c2cc(cc(c2O)Cl)Cl)Cl)Cl
1065,ZINC000003448206,O=C(NCc1ccncc1)c1ccc(Oc2ccccc2)cc1,c1ccc(cc1)Oc2ccc(cc2)C(=O)NCc3ccncc3
1066,ZINC000003792789,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C
1067,ZINC000059223284,Cc1ccc(-c2ncc[nH]2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,Cc1ccc(cc1NC(=O)c2ccc(cc2)OCc3ccccn3)c4[nH]ccn4
1068,ZINC000012365468,Fc1ccc(-c2c(-c3ccncc3)[nH]c3ccncc23)cc1,c1cc(ccc1c2c3cnccc3[nH]c2c4ccncc4)F
1069,ZINC000000402911,COC(=O)/N=c1\[nH]c2ccc(Sc3ccccc3)cc2[nH]1,COC(=O)/N=c/1\[nH]c2ccc(cc2[nH]1)Sc3ccccc3
1070,ZINC000102930548,O[C@H]1CC[C@@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1,c1c(c(c(cc1F)F)Nc2n(c3nc(ncc3n2)N[C@H]4CC[C@H](CC4)O)[C@@H]5COCC5)F
1071,ZINC000000000526,CC(C)(Oc1ccc([C@@H]2CCCc3ccccc32)cc1)C(=O)O,CC(C)(C(=O)O)Oc1ccc(cc1)[C@@H]2CCCc3c2cccc3
1072,ZINC000000967790,CC(C)(Oc1ccc([C@H]2CCCc3ccccc32)cc1)C(=O)O,CC(C)(C(=O)O)Oc1ccc(cc1)[C@H]2CCCc3c2cccc3
1073,ZINC000035049815,Cc1ccccc1-c1ccc2nc(N)ncc2c1,Cc1ccccc1c2ccc3c(c2)cnc(n3)N
1074,ZINC000040980434,Fc1ccc(C2=C(c3ccncc3)CCC2)cc1,c1cc(ccc1C2=C(CCC2)c3ccncc3)F
1075,ZINC000014806405,NC(=O)c1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCCO4)[nH]2)cc1,c1ccnc(c1)c2c([nH]c(n2)c3ccc(cc3)C(=O)N)c4ccc5c(c4)OCCO5
1076,ZINC000020622251,O=C(c1ccc2[nH]ccc2c1)N1CCN(Cc2ccccc2)CC1,c1ccc(cc1)CN2CCN(CC2)C(=O)c3ccc4c(c3)cc[nH]4
1077,ZINC000004054502,Cc1ccc(Oc2ccc(C(=O)NCc3ccncc3)cc2)cc1,Cc1ccc(cc1)Oc2ccc(cc2)C(=O)NCc3ccncc3
1078,ZINC000020405087,O=C(c1c[nH]c2ccccc12)N1CCN(Cc2ccccc2)CC1,c1ccc(cc1)CN2CCN(CC2)C(=O)c3c[nH]c4c3cccc4
1079,ZINC000020621836,O=C(c1ccc2cc[nH]c2c1)N1CCN(Cc2ccccc2)CC1,c1ccc(cc1)CN2CCN(CC2)C(=O)c3ccc4cc[nH]c4c3
1080,ZINC000095551773,Cc1c(C)c2c(c(C)c1O)CC[C@](C)(CN1CCN(c3cc(N4CCCC4)nc(N4CCCC4)n3)CC1)O2,Cc1c(c2c(c(c1O)C)CC[C@](O2)(C)CN3CCN(CC3)c4cc(nc(n4)N5CCCC5)N6CCCC6)C
1081,ZINC000012365461,Fc1ccc(-c2c[nH]nc2-c2ccccn2)cc1,c1ccnc(c1)c2c(c[nH]n2)c3ccc(cc3)F
1082,ZINC000038440844,Cc1cccc(-c2nc(Nc3ccncc3)c3ccccc3n2)n1,Cc1cccc(n1)c2nc3ccccc3c(n2)Nc4ccncc4
1083,ZINC000013684484,O=C(NC1CCOCC1)c1ccc(-c2cc(-c3c[nH]nc3-c3ccccn3)ccn2)cc1,c1ccnc(c1)c2c(c[nH]n2)c3ccnc(c3)c4ccc(cc4)C(=O)NC5CCOCC5
1084,ZINC000043133316,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@H]1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C3=CC[C@@]2([C@H]1C(=O)CN5CCN(CC5)c6cc(nc(n6)N7CCCC7)N8CCCC8)C)C
1085,ZINC000012365467,c1ccc(-c2c[nH]nc2-c2ccnc3ccccc23)nc1,c1ccc2c(c1)c(ccn2)c3c(c[nH]n3)c4ccccn4
1086,ZINC000005932684,Cn1cc(C2=C(c3cccc(NC[C@H](O)CO)c3)C(=O)NC2=O)c2cc(F)ccc21,Cn1cc(c2c1ccc(c2)F)C3=C(C(=O)NC3=O)c4cccc(c4)NC[C@@H](CO)O
1087,ZINC000012501080,Cn1cc(C2=C(c3cccc(NC[C@@H](O)CO)c3)C(=O)NC2=O)c2cc(F)ccc21,Cn1cc(c2c1ccc(c2)F)C3=C(C(=O)NC3=O)c4cccc(c4)NC[C@H](CO)O
1088,ZINC000003817327,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cc(F)cc13)CN(C(=O)N1CCCCC1)CC2,c1ccn2c(c1)ncc2C3=C(C(=O)NC3=O)c4cn5c6c4cc(cc6CN(CC5)C(=O)N7CCCCC7)F
1089,ZINC000038995988,O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)NC1CC1,c1cc2c(cc1CN3CCOCC3)nc([nH]2)c4c(c[nH]n4)NC(=O)NC5CC5
1090,ZINC000013581272,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCCCC1)CC2,c1ccn2c(c1)ncc2C3=C(C(=O)NC3=O)c4cn5c6c4cccc6CN(CC5)C(=O)N7CCCCC7
1091,ZINC000013447860,Cn1cc(C2=C(c3cccc(N)c3)C(=O)NC2=O)c2ccccc21,Cn1cc(c2c1cccc2)C3=C(C(=O)NC3=O)c4cccc(c4)N
1092,ZINC000003797930,Cn1cc(C2=C(c3cn(CCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,Cn1cc(c2c1cccc2)C3=C(C(=O)NC3=O)c4cn(c5c4cccc5)CCCSC(=N)N
1093,ZINC000066103171,CC(C)(O)C(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)CC1,CC(C)(C(=O)N1CCN(CC1)c2ccc(c(c2)C3=C(C(=O)NC3=O)c4c[nH]c5c4cccc5)C(F)(F)F)O
1094,ZINC000026960127,COc1ccccc1C1=C(c2cn(CCCO)c3ncccc23)C(=O)NC1=O,COc1ccccc1C2=C(C(=O)NC2=O)c3cn(c4c3cccn4)CCCO
1095,ZINC000034299752,CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)cc2)CC1,CN1CCN(CC1)S(=O)(=O)c2ccc(cc2)c3cnc(c(n3)C(=O)Nc4cccnc4)N
1096,ZINC000000009357,CCCC(=O)Nc1n[nH]c2cnc(-c3ccccc3)cc12,CCCC(=O)Nc1c2cc(ncc2[nH]n1)c3ccccc3
1097,ZINC000001493890,Cn1cc(C2=C(c3ccc(Cl)cc3Cl)C(=O)NC2=O)c2ccccc21,Cn1cc(c2c1cccc2)C3=C(C(=O)NC3=O)c4ccc(cc4Cl)Cl
1098,ZINC000003819659,COc1ccccc1C1=C(c2cn(CCCNC(=O)OC(C)(C)C)c3ncccc23)C(=O)NC1=O,CC(C)(C)OC(=O)NCCCn1cc(c2c1nccc2)C3=C(C(=O)NC3=O)c4ccccc4OC
1099,ZINC000040949469,Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cc(Br)ccc21,Cn1cc(c2c1ccc(c2)Br)C3=C(C(=O)NC3=O)c4coc5c4cccc5
1100,ZINC000072317687,O=C(NCc1cccc(O)c1)Nc1nc(-c2ccncc2)cs1,c1cc(cc(c1)O)CNC(=O)Nc2nc(cs2)c3ccncc3
1101,ZINC000001494900,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,Cn1cc(c2c1cccc2)C3=C(C(=O)NC3=O)c4cn(c5c4cccc5)C6CCN(CC6)Cc7ccccn7
1102,ZINC000013582569,COc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,COc1cccc(c1)Nc2nccc(n2)c3cnn4c3cccn4
1103,ZINC000017175232,N=C1N=C(O)/C(=C2\CCNC(=O)c3[nH]c(Br)cc32)N1,c1c\2c([nH]c1Br)C(=O)NCC/C2=C/3\C(=NC(=N)N3)O
1104,ZINC000013489648,CCCC(=O)Nc1n[nH]c2ncc(-c3cccnc3)cc12,CCCC(=O)Nc1c2cc(cnc2[nH]n1)c3cccnc3
1105,ZINC000016052857,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,c1cc(c(c(c1)Cl)C(=O)Nc2c[nH]nc2C(=O)NC3CCNCC3)Cl
1106,ZINC000003816526,CN1CCN(c2ccc(Nc3nccc(-c4cnn5ncccc45)n3)cc2C(F)(F)F)CC1,CN1CCN(CC1)c2ccc(cc2C(F)(F)F)Nc3nccc(n3)c4cnn5c4cccn5
1107,ZINC000013588927,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ncccc2N1,c1cc2c(nc1)-c3c(c4cc(ccc4[nH]3)Br)CC(=O)N2
1108,ZINC000000591953,CN(C)C[C@H]1CCn2c(c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)C1,Cn1cc(c2c1cccc2)C3=C(C(=O)NC3=O)c4c5ccccc5n6c4C[C@H](CC6)CN(C)C
1109,ZINC000013582752,Cc1ccc2c(-c3ccnc(Nc4ccccc4)n3)c(-c3ccc(F)cc3)nn2n1,Cc1ccc2c(c(nn2n1)c3ccc(cc3)F)c4ccnc(n4)Nc5ccccc5
1110,ZINC000073298459,COc1ccc(-c2ocnc2C(=O)NCc2ccnc(Cl)c2)cc1Cl,COc1ccc(cc1Cl)c2c(nco2)C(=O)NCc3ccnc(c3)Cl
1111,ZINC000012354907,CN(C)CCCC(=O)Nc1n[nH]c2nnc(-c3ccccc3)cc12,CN(C)CCCC(=O)Nc1c2cc(nnc2[nH]n1)c3ccccc3
1112,ZINC000016052235,Cc1cc(Nc2nc(-c3ccccc3)nc3ccccc23)n[nH]1,Cc1cc(n[nH]1)Nc2c3ccccc3nc(n2)c4ccccc4
1113,ZINC000001639355,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1,c1ccc2c(c1)-c3c(c4cc(ccc4[nH]3)Br)CC(=O)N2
1114,ZINC000001856444,O=C1Cc2c([nH]c3ccc(Cl)cc23)-c2ccccc2N1,c1ccc2c(c1)-c3c(c4cc(ccc4[nH]3)Cl)CC(=O)N2
1115,ZINC000002391782,CC(C)n1cnc2c(Nc3cccc(Cl)c3)nc(NCCO)nc21,CC(C)n1cnc2c1nc(nc2Nc3cccc(c3)Cl)NCCO
1116,ZINC000011757505,Nc1cccc(-c2cc3c(Oc4cccc(O)c4)ncnc3[nH]2)c1,c1cc(cc(c1)N)c2cc3c([nH]2)ncnc3Oc4cccc(c4)O
1117,ZINC000034894335,COc1cc(NCCCN)c2nccc(C)c2c1Oc1cccc(C(F)(F)F)c1,Cc1ccnc2c1c(c(cc2NCCCN)OC)Oc3cccc(c3)C(F)(F)F
1118,ZINC000003816409,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,CC(C)(C)c1cnc(o1)CSc2cnc(s2)NC(=O)C3CCNCC3
1119,ZINC000003819662,COc1ccccc1C1=C(c2cn(CCCN)c3ncccc23)C(=O)NC1=O,COc1ccccc1C2=C(C(=O)NC2=O)c3cn(c4c3cccn4)CCCN
1120,ZINC000003873287,NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,c1cc(ccc1Nc2nc3c(c(n2)OCC4CCCCC4)nc[nH]3)S(=O)(=O)N
1121,ZINC000071317068,Nc1nc(Nc2cccnc2)sc1C(=O)c1ccccc1F,c1ccc(c(c1)C(=O)c2c(nc(s2)Nc3cccnc3)N)F
1122,ZINC000059086693,Cc1[nH]c2ccccc2c1C1=C(NCCc2ccc(F)cc2)C(=O)N(C)C1=O,Cc1c(c2ccccc2[nH]1)C3=C(C(=O)N(C3=O)C)NCCc4ccc(cc4)F
1123,ZINC000013489638,CCCC(=O)Nc1n[nH]c2ncc(-c3ccccc3)cc12,CCCC(=O)Nc1c2cc(cnc2[nH]n1)c3ccccc3
1124,ZINC000002618029,COc1ccc(CSc2nnc(-c3ccc4c(c3)OCO4)o2)cc1F,COc1ccc(cc1F)CSc2nnc(o2)c3ccc4c(c3)OCO4
1125,ZINC000013538555,O=C(Nc1n[nH]c2nc(-c3ccccc3)c(Br)cc12)C1CC1,c1ccc(cc1)c2c(cc3c(n2)[nH]nc3NC(=O)C4CC4)Br
1126,ZINC000001645607,O=C1Cc2c([nH]c3ccc(F)cc23)-c2ccccc2N1,c1ccc2c(c1)-c3c(c4cc(ccc4[nH]3)F)CC(=O)N2
1127,ZINC000014946128,COc1ccc(-c2oc3ncnc(N)c3c2-c2cccnc2)cc1,COc1ccc(cc1)c2c(c3c(ncnc3o2)N)c4cccnc4
1128,ZINC000052509437,CC(C)CC(=O)Nc1[nH]nc2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,CC(C)CC(=O)Nc1c2c(n[nH]1)C(N(C2)C(=O)C3CCN(CC3)C)(C)C
1129,ZINC000100014909,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,CN1CCN(CC1)CC(=O)N(C)c2ccc(cc2)N/C(=C\3/c4ccc(cc4NC3=O)C(=O)OC)/c5ccccc5
1130,ZINC000001626613,O=C1Cc2c([nH]c3ccccc23)-c2ccccc2N1,c1ccc2c(c1)c3c([nH]2)-c4ccccc4NC(=O)C3
1131,ZINC000016052569,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,Cc1c2cc(ccc2[nH]n1)c3cc(cnc3)OC[C@H](Cc4ccccc4)N
1132,ZINC000001644478,COc1cc(-c2cc(-c3cc(C)cc(Cl)c3O)nc3ncnc(N)c23)ccc1O,Cc1cc(c(c(c1)Cl)O)c2cc(c3c(ncnc3n2)N)c4ccc(c(c4)OC)O
1133,ZINC000006745792,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,CC1(C(=O)Nc2c(ccc(n2)Nc3c(cnc(n3)Nc4cc(c(c(c4)OC)OC)OC)F)O1)C
1134,ZINC000013532142,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2sccc2N1,c1cc2c(cc1Br)c3c([nH]2)-c4c(ccs4)NC(=O)C3
1135,ZINC000067898678,Cc1ccc(-c2c[nH]c([C@@H]3COCCN3Cc3c[nH]c4ccccc34)n2)cc1,Cc1ccc(cc1)c2c[nH]c(n2)[C@@H]3COCCN3Cc4c[nH]c5c4cccc5
1136,ZINC000001645606,Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,Cc1ccc2c(c1)c3c([nH]2)-c4ccccc4NC(=O)C3
1137,ZINC000001856446,O=C1Cc2c([nH]c3cc(Br)ccc23)-c2ccccc2N1,c1ccc2c(c1)-c3c(c4ccc(cc4[nH]3)Br)CC(=O)N2
1138,ZINC000012355112,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=S)Nc1c(F)cccc1F,c1cc(c(c(c1)F)NC(=S)n2c(nc(n2)Nc3ccc(cc3)S(=O)(=O)N)N)F
1139,ZINC000005019100,c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,c1ccc(cc1)c2ccc(cc2)CSc3nnc(o3)c4ccc5c(c4)OCO5
1140,ZINC000000585151,CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,CN(C)CCCn1cc(c2c1cccc2)C3=C(C(=O)NC3=O)c4c[nH]c5c4cccc5
1141,ZINC000001626614,O=C1Cc2c([nH]c3ccccc23)-c2cc(Br)ccc2N1,c1ccc2c(c1)c3c([nH]2)-c4cc(ccc4NC(=O)C3)Br
1142,ZINC000001856445,O=C1Cc2c([nH]c3c(Cl)cccc23)-c2ccccc2N1,c1ccc2c(c1)-c3c(c4cccc(c4[nH]3)Cl)CC(=O)N2
1143,ZINC000029042442,Cc1cccc(N2CCN(CCCNC(=O)c3nc(-c4cccnc4)no3)[C@H](C)C2)c1,Cc1cccc(c1)N2CCN([C@@H](C2)C)CCCNC(=O)c3nc(no3)c4cccnc4
1144,ZINC000029042444,Cc1cccc(N2CCN(CCCNC(=O)c3nc(-c4cccnc4)no3)[C@@H](C)C2)c1,Cc1cccc(c1)N2CCN([C@H](C2)C)CCCNC(=O)c3nc(no3)c4cccnc4
1145,ZINC000038816494,CCCC(=O)Nc1n[nH]c2cc(Br)ccc12,CCCC(=O)Nc1c2ccc(cc2[nH]n1)Br
1146,ZINC000000228501,COc1cc(/C=C2/NC(=O)NC2=O)cc(OC)c1OC,COc1cc(cc(c1OC)OC)/C=C/2\C(=O)NC(=O)N2
1147,ZINC000016052718,O=C1NCCc2[nH]c(-c3ccncc3)cc21,c1cnccc1c2cc3c([nH]2)CCNC3=O
1148,ZINC000013983251,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,COc1ccc(c(c1C(=O)c2cnc(nc2N)NC3CCN(CC3)S(=O)(=O)C)F)F
1149,ZINC000004976875,N=C1NC(=O)/C(=C/c2ccc(-c3ccc(S(N)(=O)=O)cc3)o2)S1,c1cc(ccc1c2ccc(o2)/C=C\3/C(=O)NC(=N)S3)S(=O)(=O)N
1150,ZINC000005224686,Nc1n[nH]c2nnc(-c3ccccc3)c(-c3ccccc3)c12,c1ccc(cc1)c2c3c(n[nH]c3nnc2c4ccccc4)N
1151,ZINC000013532052,O=C1Cc2c([nH]c3ccccc23)-c2cc(I)ccc2N1,c1ccc2c(c1)c3c([nH]2)-c4cc(ccc4NC(=O)C3)I
1152,ZINC000072346366,COc1ccc(-c2ocnc2C(=O)NCc2cccnc2)cc1,COc1ccc(cc1)c2c(nco2)C(=O)NCc3cccnc3
1153,ZINC000000053816,Nc1nonc1-c1nc2ccccc2n1CC1CC1,c1ccc2c(c1)nc(n2CC3CC3)c4c(non4)N
1154,ZINC000003816310,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,CN1CCN(CC1)c2ccc3c(c2)[nH]c(n3)c4c(c5c(cccc5F)[nH]c4=O)N
1155,ZINC000029042536,Cc1ccc(N2CCN(CCCNC(=O)c3nc(-c4cccnc4)no3)CC2)cc1C,Cc1ccc(cc1C)N2CCN(CC2)CCCNC(=O)c3nc(no3)c4cccnc4
1156,ZINC000005481799,CC(C)Cn1c(-c2nonc2N)nc2ccccc21,CC(C)Cn1c2ccccc2nc1c3c(non3)N
1157,ZINC000013442468,Ic1cccc(CSc2nnc(-c3ccncc3)o2)c1,c1cc(cc(c1)I)CSc2nnc(o2)c3ccncc3
1158,ZINC000013492962,CCCc1c(-c2ccc(OC)cc2)[nH]c2nccnc12,CCCc1c2c([nH]c1c3ccc(cc3)OC)nccn2
1159,ZINC000029042448,COc1ccccc1N1CCN(CCCNC(=O)c2nc(-c3cccnc3)no2)CC1,COc1ccccc1N2CCN(CC2)CCCNC(=O)c3nc(no3)c4cccnc4
1160,ZINC000013489631,Nc1n[nH]c2ncc(-c3ccccc3)cc12,c1ccc(cc1)c2cc3c(n[nH]c3nc2)N
1161,ZINC000016052628,NCC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,c1cc(ccc1CC2(CCN(CC2)c3c4cc[nH]c4ncn3)CN)Cl
1162,ZINC000013492960,COc1ccc(-c2[nH]c3nccnc3c2C)cc1,Cc1c2c([nH]c1c3ccc(cc3)OC)nccn2
1163,ZINC000001656543,Cc1cccc2c3c([nH]c12)-c1ccccc1NC(=O)C3,Cc1cccc2c1[nH]c-3c2CC(=O)Nc4c3cccc4
1164,ZINC000013492964,COc1ccc(-c2[nH]c3nccnc3c2C(C)C)cc1,CC(C)c1c2c([nH]c1c3ccc(cc3)OC)nccn2
1165,ZINC000016052627,NCC1(c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,c1cc(ccc1C2(CCN(CC2)c3c4cc[nH]c4ncn3)CN)Cl
1166,ZINC000013489630,Nc1n[nH]c2nnc(-c3ccccc3)cc12,c1ccc(cc1)c2cc3c(n[nH]c3nn2)N
1167,ZINC000013492975,Cc1c(-c2ccc(O)cc2)[nH]c2nccnc12,Cc1c2c([nH]c1c3ccc(cc3)O)nccn2
1168,ZINC000029050641,N[C@H](c1ccc(Cl)cc1)C1CCN(c2ncnc3[nH]ccc23)CC1,c1cc(ccc1[C@H](C2CCN(CC2)c3c4cc[nH]c4ncn3)N)Cl
1169,ZINC000029050646,N[C@@H](c1ccc(Cl)cc1)C1CCN(c2ncnc3[nH]ccc23)CC1,c1cc(ccc1[C@@H](C2CCN(CC2)c3c4cc[nH]c4ncn3)N)Cl
1170,ZINC000029052376,N[C@H](c1ccc(Cl)cc1)C1CCN(c2ccnc3[nH]ccc23)CC1,c1cc(ccc1[C@H](C2CCN(CC2)c3ccnc4c3cc[nH]4)N)Cl
1171,ZINC000029052381,N[C@@H](c1ccc(Cl)cc1)C1CCN(c2ccnc3[nH]ccc23)CC1,c1cc(ccc1[C@@H](C2CCN(CC2)c3ccnc4c3cc[nH]4)N)Cl
1172,ZINC000001856897,O=C1Cc2c([nH]c3c(Br)cccc23)-c2ccccc2N1,c1ccc2c(c1)-c3c(c4cccc(c4[nH]3)Br)CC(=O)N2
1173,ZINC000029052141,NC1(c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,c1cc(ccc1C2(CCN(CC2)c3c4cc[nH]c4ncn3)N)Cl
1174,ZINC000100370140,N=c1nc(-c2ccccc2)n(-c2ccccc2)s1,c1ccc(cc1)c2nc(=N)sn2c3ccccc3
1175,ZINC000002540737,CCCCc1c(-c2ccc(O)cc2)[nH]c2nccnc12,CCCCc1c2c([nH]c1c3ccc(cc3)O)nccn2
1176,ZINC000016052630,NC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,c1cc(ccc1CC2(CCN(CC2)c3c4cc[nH]c4ncn3)N)Cl
1177,ZINC000001656544,CCc1cccc2c3c([nH]c12)-c1ccccc1NC(=O)C3,CCc1cccc2c1[nH]c-3c2CC(=O)Nc4c3cccc4
1178,ZINC000212373586,Cn1cc(-c2ccc(-c3cncc(Cl)c3N3CCC4(CCNC4=O)CC3)cc2)cn1,Cn1cc(cn1)c2ccc(cc2)c3cncc(c3N4CCC5(CCNC5=O)CC4)Cl
1179,ZINC000000206684,CCn1c(-c2nonc2N)nc2ccccc21,CCn1c2ccccc2nc1c3c(non3)N
1180,ZINC000021288966,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,CN1CC[C@@H]([C@@H](C1)O)c2c(cc(c3c2oc(cc3=O)c4ccccc4Cl)O)O
1181,ZINC000013492970,CC(C)c1c(-c2ccc(Cl)cc2)[nH]c2nccnc12,CC(C)c1c2c([nH]c1c3ccc(cc3)Cl)nccn2
1182,ZINC000029056064,CC(C)c1nn(-c2c(Cl)cccc2Cl)c2nc(Cc3ccc(OCCO)cc3)[nH]c(=O)c12,CC(C)c1c2c(=O)[nH]c(nc2n(n1)c3c(cccc3Cl)Cl)Cc4ccc(cc4)OCCO
1183,ZINC000005375857,Clc1cccc(CSc2nnc(-c3ccncc3)o2)c1,c1cc(cc(c1)Cl)CSc2nnc(o2)c3ccncc3
